HS_ID,Opp ID,"Event/
Non-Event",Builder,"Project 
Name",City,Package_ID,"Product_Sub_
category",Quantity,Sales,"APM 
Name",Expected TAT,HS _Product,Status,Latest_Date,TL Name,TL Rating,Projected Hour,Working Hour,Remaining Hour,Project Work Priority Status,Partial Delivery Status,Project FeedBack,Beyond TAT comments,Apprvoal ,Link 1,No
A187,https://lookup.housing.com/opportunity/3364708,,Neelkanth Group,Neelkanth Group,Mumbai,1461744,,2,Umez Munaf Mulla,Anil,,Real_Apartment_Digitour,Final Delivery,15-Feb-2024,Outsource ,3,2:30:00,2:30:00,0:00:00,,,,,,,187
A188,https://lookup.housing.com/opportunity/3254598,,Aqura Builders,Aqura Builders,Pune,1428769,,1,Lubaba Navid Momin,Anil,,Real_Apartment_Digitour,Final Delivery,20-Nov-2023,Outsource ,3,0:00:00,0:00:00,0:00:00,,,,,,,188
A189,https://lookup.housing.com/opportunity/3352763,,N K Builders,N K Builders,Ahmedabad,1458668,,1,Parthgiri Jayeshgiri Goswami,Anil,,Real_Apartment_Digitour,Final Delivery,17-Nov-2023,Outsource ,3,0:00:00,0:00:00,0:00:00,,,,,,,189
A190,https://lookup.housing.com/opportunity/3354772,,VGN Homes,VGN Homes Paradise ,Chennai,1459324,,1,Gavin Dominic Rozario,Anil,,Digiplot,Final Delivery,20-Dec-2023,Anil Raghuwanshi,3,0:00:00,0:00:00,0:00:00,,,,,,,190
A191,https://lookup.housing.com/opportunity/3351571,,VGN Homes,VGN Homes Horizon,Chennai,1459320,,1,Gavin Dominic Rozario,Anil,,Digiplot,Final Delivery,20-Dec-2023,Anil Raghuwanshi,3,0:00:00,0:00:00,0:00:00,,,,,,,191
A192,https://lookup.housing.com/opportunity/3406704,,Shree Laxmi Venture Pvt. Ltd.,"Shree Laxmi Venture Pvt. Ltd. Q2, 3.5 mins",Nagpur,1471404,WT Q2,1,Pranjali Channe,Anil,,Walkthrough,Final Delivery,27-Mar-2024,Ankur Sharma,2,439:00:00,457:25:00,-18:25:00,,,,,,,192
A194,https://lookup.housing.com/opportunity/3351265,,SBR Buildtech,Queensville,Bangalore,1462257,WT Q3,1,Ankit Vaid,Jagadish,,Walkthrough,Deemed Consumed,22-Mar-2024,Ankur Sharma,,0:00:00,0:00:00,0:00:00,,,,,,31 Oct 2023,194
A195,https://lookup.housing.com/opportunity/3351265,,SBR Buildtech,SBR Buildtech,Bangalore,1462284,Dependent Product,5,Ankit Vaid,Jagadish,,RenderViews_StillImages,Deemed Consumed,22-Mar-2024,Ankur Sharma,,0:00:00,0:00:00,0:00:00,,,,,,,195
A196,https://lookup.housing.com/opportunity/3351265,,SBR Buildtech,SBR Buildtech - Exterior,Bangalore,1462280,Dependent Product,10,Ankit Vaid,Jagadish,,RenderViews_StillImages,Final Delivery,22-Mar-2024,Ankur Sharma,3,120:00:00,119:25:00,0:35:00,,,,,,,196
A197,https://lookup.housing.com/opportunity/3351265,,SBR Buildtech,SBR Buildtech ,Bangalore,1462281,Dependent Product,7,Ankit Vaid,Jagadish,,RenderViews_StillImages,Deemed Consumed,22-Mar-2024,Ankur Sharma,,0:00:00,0:00:00,0:00:00,,,,,,,197
A198,https://lookup.housing.com/opportunity/3351265,,SBR Buildtech,SBR Buildtech - Exterior,Bangalore,1462276,Dependent Product,4,Ankit Vaid,Jagadish,,RenderViews_StillImages,Final Delivery,22-Mar-2024,Ankur Sharma,3,48:00:00,48:05:00,-0:05:00,,,,,,,198
A199,https://lookup.housing.com/opportunity/3351265,,SBR Buildtech,SBR Buildtech - Aerial,Bangalore,1462274,Dependent Product,3,Ankit Vaid,Jagadish,,RenderViews_StillImages,Final Delivery,22-Mar-2024,Ankur Sharma,3,16:00:00,16:00:00,0:00:00,,,,,,,199
A200,https://lookup.housing.com/opportunity/3210927,,Zenith Property,Zenith Property - Shailesh Vihar,Mumbai,1416882,Dependent Product,1,Niraj Virendra Singh,Anil,,Virtual_Full_Project_Digitour,Final Delivery,23-Feb-2024,Vivek Kumar,2,219:00:00,234:15:00,-15:15:00,,,,,,,200
A201,https://lookup.housing.com/opportunity/3210927,,Zenith Property,"Zenith Property - Shailesh Vihar Q2,5mins",Mumbai,1416837,Dependent Product,1,Niraj Virendra Singh,Anil,,Walkthrough,Final Delivery,28-May-2024,Vivek Kumar,3,283:00:00,279:58:00,3:02:00,,,,,,,201
A202,https://lookup.housing.com/opportunity/3050830,MHU'23,Sapnil Developers,Sapnil Developers,Kolkata,1364171,,1,Satyaki Basu,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,28-Dec-2023,Vivek Kumar,3,12:00:00,12:00:00,0:00:00,,,,,Deemed ,"Reopening after being deemed, approval from Sir Amit.",202
A203,https://lookup.housing.com/opportunity/3031171,MHU'23,A Shridhar,A Shridhar,Ahmedabad,1359316,Highly Custom,1,Deep Vishambhar Hukumatani,Anil,,Virtual_Apartment_Digitour,Final Delivery,13-Mar-2024,Ankur Sharma,2,34:00:00,34:10:00,-0:10:00,,,,,,,203
A204,https://lookup.housing.com/opportunity/1191024,,Lalani Group,Valentine Properties Pvt Ltd - Lalani Group,Mumbai,1472265,Dependent Product,1,Shardul Deepak Sawant,Anil,,Virtual_Full_Project_Digitour,Final Delivery,27-Mar-2024,Ankur Sharma,2,162:30:00,164:30:00,-2:00:00,,,,,,,204
A205,https://lookup.housing.com/opportunity/3416291,,Valentine Properties Pvt Ltd,Valentine Properties Pvt Ltd - Lalani Group,Mumbai,1477670,Dependent Product,5,Shardul Deepak Sawant,Anil,,Virtual_Apartment_Digitour,Final Delivery,27-Feb-2024,Ankur Sharma,2,112:30:00,88:25:00,24:05:00,,,,,,,205
A208,https://lookup.housing.com/opportunity/3416291,,Valentine Properties Pvt Ltd,Valentine Properties Pvt Ltd - Lalani Group - Exterior,Mumbai,1472299,Dependent Product,10,Shardul Deepak Sawant,Anil,,RenderViews_StillImages,Final Delivery,30-Mar-2024,Parth Kaushik,3,10:00:00,9:00:00,1:00:00,,,,,,,208
A209,https://lookup.housing.com/opportunity/3416291,,Valentine Properties Pvt Ltd,Valentine Properties Pvt Ltd - Lalani Group - Interior,Mumbai,1472295,Dependent Product,2,Shardul Deepak Sawant,Anil,,RenderViews_StillImages,Final Delivery,30-Mar-2024,Ankur Sharma,3,6:00:00,0:00:00,6:00:00,,,,,,,209
A210,https://lookup.housing.com/opportunity/3417201,,Valentine Properties Pvt Ltd,Valentine Properties Pvt Ltd - Lalani Group - view for drone,Mumbai,1477856,Dependent Product,1,Shardul Deepak Sawant,Anil,7,Custom_Content,Final Delivery,27-Mar-2024,Ankur Sharma,3,0:00:00,0:00:00,0:00:00,,,,,,,210
A211,https://lookup.housing.com/opportunity/3417201,,Valentine Properties Pvt Ltd,Valentine Properties Pvt Ltd - Lalani Group - without furniture interior,Mumbai,1477855,Dependent Product,3,Shardul Deepak Sawant,Anil,7,Custom_Content,Final Delivery,27-Mar-2024,Ankur Sharma,3,8:00:00,9:00:00,-1:00:00,,,,,,,211
A213,https://lookup.housing.com/opportunity/3416291,,Valentine Properties Pvt Ltd,Valentine Properties Pvt Ltd - Lalani Group - Interior,Mumbai,1472289,Dependent Product,10,Shardul Deepak Sawant,Anil,,RenderViews_StillImages,Final Delivery,30-Mar-2024,Ankur Sharma,3,27:30:00,26:50:00,0:40:00,,,,,,,213
A214,https://lookup.housing.com/opportunity/3296791,,Origin Group,Origin Group - Origin Park,Gandhinagar,1443420,,1,Shah Purav,Anil,,Virtual_Apartment_Digitour,Final Delivery,12-Feb-2024,Vivek Kumar,2,24:00:00,24:15:00,-0:15:00,,,,,,,214
A215,https://lookup.housing.com/opportunity/3198655,MHU'23,Gajra Associates,Gajra Associates,Nashik,1410034,,1,Rohini Nana Patil,Anil,,Virtual_Apartment_Digitour,Final Delivery,7-Dec-2023,Ankur Sharma,3,10:00:00,2:10:00,7:50:00,,,,,,,215
A216,https://lookup.housing.com/opportunity/3448409,,Sivam Builders,Sivam Builders,Coimbatore,1482003,,1,Robert R,Jagadish,,Real_Villa_Digitour,Final Delivery,21-Dec-2023,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,216
A217,https://lookup.housing.com/opportunity/3447794,,Lycka Properties Private Limi,Lycka Properties Private Limi,Ahmedabad,1487161,,1,Himanshu Himmatlal Parasharya,Anil,,Real_Apartment_Digitour,Final Delivery,5-Dec-2023,Outsource ,3,0:00:00,0:00:00,0:00:00,,,,,,,217
A218,https://lookup.housing.com/opportunity/3461647,,Future Homes Infra,Future Homes Infra,Nagpur,1485514,,1,Mukesh Gurudas Biswas,Anil,,Digiplot,Final Delivery,10-Jan-2024,Anil Raghuwanshi,3,9:00:00,9:00:00,0:00:00,,,,,,,218
A219,https://lookup.housing.com/opportunity/602227,,SUGAM & DIAMOND GROUP,SUGAM & DIAMOND GROUP,Kolkata,316295,Dependent Product,2,Kuheli Bose,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,11-Mar-2024,Ankur Sharma,3,37:00:00,41:00:00,-4:00:00,,,,,Payment pending from client side ,,219
A220,https://lookup.housing.com/opportunity/3471293,,Kosmos Developer,Kosmos Developer,Mumbai,1488303,,1,Shantanu Pai,Anil,,Virtual_Villa_Dollhouse,Final Delivery,28-Feb-2024,Ankur Sharma,2,40:00:00,35:30:00,4:30:00,,,,,,,220
A221,https://lookup.housing.com/opportunity/3450938,,Aditya Developers,Aditya Developers,Nashik,1482438,,1,Rohini Nana Patil,Anil,,Virtual_Apartment_Digitour,Final Delivery,2-Jan-2024,Ankur Sharma,3,10:00:00,0:00:00,10:00:00,,,,,,,221
A222,https://lookup.housing.com/opportunity/3396405,,NSL Infratech,NSL Infratech,Hyderabad,1469157,,3,Nslvda Srinivasa Rao,Anil,,Virtual_Apartment_Digitour,Final Delivery,15-Feb-2024,Ankur Sharma,1,76:00:00,87:10:00,-11:10:00,,,"final 4k QC not done, uploaded wrong images,-4bhk unit 1",,,,222
A223,https://lookup.housing.com/opportunity/3480896,,Vrindavan Developer,Vrindavan Developer,Mumbai,1492301,,1,Umez Munaf Mulla,Anil,,Virtual_Apartment_Digitour,Final Delivery,23-Feb-2024,Ankur Sharma,2,10:00:00,0:00:00,10:00:00,,,,,,,223
A224,https://lookup.housing.com/opportunity/3469473,,Sai Developers,Sai Developers,Mumbai,1492286,,1,Umez Munaf Mulla,Anil,,Walkthrough,Deemed Consumed,4-Mar-2024,,,0:00:00,0:00:00,0:00:00,,,,,,4 Dec 2023,224
A225,https://lookup.housing.com/opportunity/3469473,,Sai Developers,Sai Developers,Mumbai,1492276,Dependent Product,1,Umez Munaf Mulla,Anil,,Additional VO,Deemed Consumed,4-Mar-2024,,,0:00:00,0:00:00,0:00:00,,,,,,,225
A226,https://lookup.housing.com/opportunity/3503796,,Jarry Profit,Jarry Profit,Nagpur,1502022,,1,Atul Shyam Wasnik,Anil,,Virtual_Villa_Dollhouse,Final Delivery,22-Apr-2024,Ankur Sharma,2,62:00:00,68:35:00,-6:35:00,,,,,,,226
A227,https://lookup.housing.com/opportunity/3475555,,Modern Spaaces,Modern Spaaces,Bangalore,1492596,,1,Deepak Kumar Panigrahy,Jagadish,,Virtual_Full_Project_Digitour,Opp Dropped,13-Mar-2024,Vivek Kumar,,0:00:00,0:00:00,0:00:00,,,,,,4 Dec 2023,227
A228,https://lookup.housing.com/opportunity/3475555,,Modern Spaaces,Modern Spaaces,Bangalore,1492594,,1,Deepak Kumar Panigrahy,Jagadish,,Virtual_Full_Project_Digitour,Opp Dropped,13-Mar-2024,Vivek Kumar,,0:00:00,0:00:00,0:00:00,,,,,,4 Dec 2023,228
A229,https://lookup.housing.com/opportunity/3475555,,Modern Spaaces,Modern Spaaces,Bangalore,1492594,,1,Deepak Kumar Panigrahy,Jagadish,,Virtual_Full_Project_Digitour,Opp Dropped,13-Mar-2024,Vivek Kumar,,0:00:00,0:00:00,0:00:00,,,,,,4 Dec 2023,229
A230,https://lookup.housing.com/opportunity/3475555,,Modern Spaaces,Modern Spaaces,Bangalore,1492594,,1,Deepak Kumar Panigrahy,Jagadish,,Virtual_Full_Project_Digitour,Opp Dropped,13-Mar-2024,Vivek Kumar,,0:00:00,0:00:00,0:00:00,,,,,,4 Dec 2023,230
A231,https://lookup.housing.com/opportunity/1867208,,Labh Infra Project,Labh Infra Project,Gandhinagar,1492381,,1,Parthgiri Jayeshgiri Goswami,Anil,,Virtual_Apartment_Digitour,Final Delivery,23-Jan-2024,Ankur Sharma,3,0:00:00,0:00:00,0:00:00,,,,,,,231
A232,https://lookup.housing.com/opportunity/3223511,MHU'23,Raghuram Pradeep Constructions (India) LLP,Raghuram Pradeep Constructions (India) LLP,Hyderabad,1417072,,1,Elluru Shiva Sai,Anil,,Virtual_Apartment_Digitour,Final Delivery,4-Jan-2024,Vivek Kumar,3,12:00:00,13:10:00,-1:10:00,,,,,,,232
A233,https://lookup.housing.com/opportunity/3469929,,Srrinivas DMK Infrastructure Pvt. Ltd,Srrinivas DMK Infrastructure Pvt. Ltd,Pune,1487755,,1,Dinesh Harish Shamnani,Anil,,Virtual_Apartment_Digitour,Final Delivery,22-Feb-2024,Ankur Sharma,2,0:00:00,0:00:00,0:00:00,,,,,,,233
A234,https://lookup.housing.com/opportunity/3479099,,Panda Infratech,Panda Infratech,Bhubaneswar,1491094,,1,Debashis Das,Jagadish,,Virtual_Villa_Digitour,Final Delivery,21-Mar-2024,Ankur Sharma,3,28:00:00,30:05:00,-2:05:00,,,,,,1 Dec 2023,234
A235,https://lookup.housing.com/opportunity/3575865,,Tirupati Builders And Developers,"Tirupati Builders And Developers Q4, 3mins",Lucknow,1520227,WT Q4,1,Shashank Kumar Singh,Jagadish,,Walkthrough,Final Delivery,28-May-2024,Outsource ,3,50:30:00,49:35:00,0:55:00,,,You could improve coordination.,,,31 Dec 2023,235
A236,https://lookup.housing.com/opportunity/3571080,HNH'24,Shoolin Developers,Shoolin Developers,Ahmedabad,1518831,,1,Deep Vishambhar Hukumatani,Anil,,Real_Apartment_Digitour,Final Delivery,19-Feb-2024,Outsource ,3,2:00:00,2:00:00,0:00:00,,,,,,28 Dec 2023,236
A241,https://lookup.housing.com/opportunity/3573163,HNH'24,Dharma Realty,Dharma Realty,Vadodara,1519371,,1,Batra Hitesh,Anil,,Virtual_Apartment_Digitour,Final Delivery,15-Feb-2024,Anil Raghuwanshi,3,0:00:00,0:00:00,0:00:00,,,,,,,241
A242,https://lookup.housing.com/opportunity/3612285,,Shreeya Infrastructure,Shreeya Infrastructure,Ahmedabad,1531500,,1,Himanshu Kothari,Anil,,Real_Apartment_Digitour,Final Delivery,25-Jan-2024,Outsource ,3,1:00:00,1:00:00,0:00:00,,,,,,,242
A243,https://lookup.housing.com/opportunity/3548169,HNH'24,Siddhivinayak Homes,Siddhivinayak Homes,Mumbai,1512882,,1,Randeep Singh Saini,Anil,,Virtual_Apartment_Digitour,Final Delivery,15-Feb-2024,Anil Raghuwanshi,3,0:00:00,0:00:00,0:00:00,,,,,,,243
A244,https://lookup.housing.com/opportunity/3340146,,Rajvi Buildcon,Rajvi Buildcon,Ahmedabad,1457108,,1,Parthgiri Jayeshgiri Goswami,Anil,,Real_Villa_Digitour,Final Delivery,25-Jan-2024,Outsource ,3,0:00:00,0:00:00,0:00:00,,,,,,,244
A245,https://lookup.housing.com/opportunity/3630740,,Shree Housing,Shree Housing,Mumbai,1537288,,2,Manish Ramesh Almal,Anil,,RenderViews_StillImages,Final Delivery,1-Feb-2024,Anil Raghuwanshi,5,2:00:00,2:00:00,0:00:00,,,,,,,245
A246,https://lookup.housing.com/opportunity/3563739,HNH'24,Happy Spaces,Happy Spaces,Nagpur,1517025,,1,,Anil,,Virtual_Apartment_Digitour,Final Delivery,12-Feb-2024,Anil Raghuwanshi,3,0:00:00,0:00:00,0:00:00,,,,,,,246
A247,https://lookup.housing.com/opportunity/2966825,,Mahima Group,Mahima Group,Jaipur,1334665,Dependent Product,5,Mohd Wasim Aktar Shekh,Jagadish,,RenderViews_StillImages,Final Delivery,12-Mar-2024,Vivek Kumar,3,34:30:00,34:10:00,0:20:00,,,,,,"Approval recived from RBH & Sonika

Approval recived from BH",247
A248,https://lookup.housing.com/opportunity/3656158,HNH'24,Evos Buildcon Pvt. Ltd.,EVOS ALCHEMY,Bhubaneswar,1543406,,1,Madhushree Mukherjee / Debashis Das,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,12-Mar-2024,Ankur Sharma,3,16:00:00,18:55:00,-2:55:00,,,,,,22 Jan 2024,248
A249,https://lookup.housing.com/opportunity/3510823,HNH'24,JRC Projects Pvt Ltd,JRC Projects Pvt Ltd,Bangalore,1501484,,1,Zuheb Ahmed Makhdoom,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,1-Mar-2024,Outsource ,,2:00:00,2:00:00,0:00:00,,,Real Digitour delivered ,,,11 Dec 2023,249
A250,https://lookup.housing.com/opportunity/3582492,,Swastik Realty,Swastik Realty,Ahmedabad,1522572,,1,Thadeshwar Himachal Virendrabhai,Anil,,Virtual_Apartment_Digitour,Final Delivery,7-May-2024,Outsource ,3,0:00:00,0:00:00,0:00:00,,,,,,,250
A251,https://lookup.housing.com/opportunity/3090125,MHU'23,Sky Developers,Sky Developers,Jaipur,1376359,,2,Mohd Wasim Aktar Shekh,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,1-Feb-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,251
A253,https://lookup.housing.com/opportunity/3582526,HNH'24,Kaavyaratna Group,Kaavyaratna Group,Ahmedabad,1522637,,2,Shah Purav,Anil,,Virtual_Apartment_Digitour,Final Delivery,20-Feb-2024,Outsource ,3,0:00:00,0:00:00,0:00:00,,,,,,,253
A254,https://lookup.housing.com/opportunity/3631820,HNH'24,Mahalakshmi Builders and Developers,Mahalakshmi Builders and Developers,Nashik,1537503,,1,Shaikh Saddam Rafique,Anil,,Virtual_Apartment_Digitour,Final Delivery,14-Feb-2024,Ankur Sharma,1,16:00:00,15:50:00,0:10:00,,,1st cut delivery date is 8 but you have shared the link on 9 feb,,,,254
A255,https://lookup.housing.com/opportunity/3537938,HNH'24,Satya Sankalp Group,Satya Sankalp Group,Ahmedabad,1509620,,1,Parthgiri Jayeshgiri Goswami,Anil,,Real_Apartment_Digitour,Final Delivery,29-Apr-2024,Outsource ,3,0:00:00,0:00:00,0:00:00,,,,,,,255
A256,https://lookup.housing.com/opportunity/3642213,HNH'24,Dharma infra projects pvt. Ltd.,Dharma infra projects pvt. Ltd.,Bhubaneswar,1539007,,1,Aman Banchhor,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,20-Feb-2024,Vivek Kumar,3,0:00:00,0:00:00,0:00:00,,,,,,,256
A257,https://lookup.housing.com/opportunity/3661924,,Mahima Group,Mahima Group,Jaipur,1552110,Dependent Product,1,Mohd Wasim Aktar Shekh,Jagadish,,Rework,Final Delivery,3-Jun-2024,Vivek Kumar,3,0:00:00,0:00:00,0:00:00,,,,,,,257
A260,https://lookup.housing.com/opportunity/3375181,,Dhanani Realty,Dhanani Realty,Vadodara,1463159,,1,Manindra Kumar,Anil,,Real_Apartment_Digitour,Final Delivery,6-Feb-2024,Outsource ,3,0:00:00,0:00:00,0:00:00,,,,,,,260
A263,https://lookup.housing.com/opportunity/3621439,HNH'24,SHLOK INFRA,SHLOK INFRA,Ahmedabad,1534040,,1,Parthgiri Jayeshgiri Goswami,Anil,,Real_Apartment_Digitour,Final Delivery,8-Feb-2024,Outsource ,3,0:00:00,0:00:00,0:00:00,,,,,,,263
A264,https://lookup.housing.com/opportunity/1957117,,Aiikya Village Sarjapur LLP,Aiikya Village Sarjapur LLP,Bangalore,944684,Dependent Product,2,Ankit Vaid,Jagadish,,Virtual_Apartment_Dollhouse,Final Delivery,19-Feb-2024,Vivek Kumar,3,0:00:00,0:00:00,0:00:00,,,,,,"Abhiudaya approval

Minor changes",264
A265,https://lookup.housing.com/opportunity/3551268,HNH'24,11 Square Feet - Sonestta,11 Square Feet - Sonestta,Nagpur,1513871,,1,Mukesh Gurudas Biswas,Anil,,Virtual_Apartment_Digitour,Final Delivery,19-Feb-2024,Parth Kaushik,3,12:00:00,11:45:00,0:15:00,,,,,,,265
A266,https://lookup.housing.com/opportunity/3654086,,Stalwart Projects Pvt Ltd,Stalwart Projects Pvt Ltd,Bhubaneswar,1542867,Dependent Product,4,Madhushree Mukherjee/Debashis,Jagadish,,Virtual_Apartment_Digitour,Opp Dropped,28-Feb-2024,Vivek Kumar,,0:00:00,0:00:00,0:00:00,,,,,,,266
A267,https://lookup.housing.com/opportunity/3654086,,Stalwart Projects Pvt Ltd,Stalwart Projects Pvt Ltd,Bhubaneswar,1542866,,1,Madhushree Mukherjee/Debashis,Jagadish,,Virtual_Full_Project_Digitour,Opp Dropped,28-Feb-2024,Vivek Kumar,,0:00:00,0:00:00,0:00:00,,,,,,,267
A268,https://lookup.housing.com/opportunity/3206669,MHU'23,Mangalam Builders,The Royal Pallacia,Jaipur,1415257,,1,Mohd Wasim Aktar Shekh,Jagadish,,Short_Video,Final Delivery,9-Feb-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,Approval recived from Best team,268
A269,https://lookup.housing.com/opportunity/3698010,,RG Group,RG Group,Gurgaon,1554647,,1,Karishma Manchanda/Neeraj,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,22-Mar-2024,Parth Kaushik,3,0:00:00,0:00:00,0:00:00,,,,,,,269
A270,https://lookup.housing.com/opportunity/3698010,,RG Group,RG Group,Gurgaon,1554647,Dependent Product,1,Karishma Manchanda/Neeraj,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,22-May-2024,Parth Kaushik,3,28:00:00,29:40:00,-1:40:00,,,,,,Client requested to deliver 1 Digitour first. post approval they will share 2nd Digitour data.,270
A271,https://lookup.housing.com/opportunity/3727920,,Shitij Real Estates LLP,Shitij Real Estates LLP,Kolkata,1563516,,2,Satyaki Basu,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,26-Feb-2024,Parth Kaushik,2,35:30:00,35:10:00,0:20:00,,,QC not done in Final 4k update (Brush kept in sink),,,,271
A272,https://lookup.housing.com/opportunity/3697789,HNH'24,Siddha Infra Projects Private Limited,Siddha Infra Projects Private Limited,Jaipur,1554516,,2,Jatin Katara,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,29-Mar-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,Dealy in arranging meeting with client  for rework,we are developing a villa Digitour instead of 2 apartments in this opportunity,272
A275,https://lookup.housing.com/opportunity/3662942,,Rajdeep and Company,Rajdeep and Company,Gurgaon,1547530,Dependent Product,1,Vikar Wani,Jagadish,,Real_Construction_Digitour,Final Delivery,29-Mar-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,275
A276,https://lookup.housing.com/opportunity/3662942,,Rajdeep and Company,Rajdeep and Company,Gurgaon,1545040,,1,Vikar Wani,Jagadish,,Real_Apartment_Digitour,Final Delivery,29-Mar-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,276
A277,https://lookup.housing.com/opportunity/3736644,,Saidham Group,Saidham Group,Allahabad,1565600,,1,Shashank Kumar Singh,Jagadish,,Virtual_Full_Project_Digitour,Final Delivery,25-Apr-2024,Ankur Sharma & Parth Kaushik,3,128:45:00,120:20:00,8:25:00,,,,,,,277
A278,https://lookup.housing.com/opportunity/3693544,HNH'24,Interspace Properties Private Limited,Interspace Properties Private Limited,Chennai,1552888,,1,P Loganathan,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,12-Mar-2024,Outsource ,,0:00:00,0:00:00,0:00:00,,,,,,,278
A279,https://lookup.housing.com/opportunity/3364708,,Neelkanth Group,Neelkanth Group,Mumbai,1461744,,2,Umez Munaf Mulla,Anil,,Real_Apartment_Digitour,Deemed Consumed,13-May-2024,,,0:00:00,0:00:00,0:00:00,,,,,,"As per WEST call MOM - We'll remove it from the pipeline. If the photoshoot isn't scheduled by the end of the JAS quarter, we'll consider the project as deemed consumed. 


Content Team - Currently, we've marked it as 'Deemed to remove from the pipeline.' If the photoshoot is scheduled before September 30th, we won't need the RBH approval.",279
A280,https://lookup.housing.com/opportunity/3688831,HNH'24,Sri Nandana Builders,Sri Nandana Builders,Bangalore,1553048,,1,Rajnikanth Nandgi,Jagadish,,Virtual_Apartment_Digitour,Final Delivery,8-Mar-2024,Parth Kaushik,3,12:00:00,15:00:00,-3:00:00,,,,,,,280
A281,https://lookup.housing.com/opportunity/3750142,HNH'24,Shree Balaji Developers,Shree Balaji Developers,Vadodara,1569056,,1,Batra Hitesh,Anil,,Real_Apartment_Digitour,Final Delivery,25-Feb-2024,Outsource ,3,0:00:00,0:00:00,0:00:00,,,,,,,281
